ID Cliente,Nome,Sobrenome,Sexo,Idade,Regiao,Classificacao,Data Cadastro,Saldo
100003213,Max,Quinn,Masculino,45,São Paulo,Alto,16.Nov.16,2479.52
200003214,Edward,Vaughan,Masculino,58,Rio de Janeiro,Médio,16.Nov.16,79655.37
200003215,Abigail,Skinner,Feminino,59,Rio de Janeiro,Baixo,16.Nov.16,14644.76
100003216,Nicola,Watson,Feminino,32,São Paulo,Alto,17.Nov.16,33535.24
100003217,Joseph,Scott,Masculino,36,São Paulo,Alto,17.Nov.16,5275.67
100003218,Max,Lee,Masculino,24,São Paulo,Alto,17.Nov.16,16721.96
100003219,Connor,James,Masculino,31,São Paulo,Médio,17.Nov.16,51141.07
100003220,Eric,Hemmings,Masculino,30,São Paulo,Alto,17.Nov.16,29283.75
100003221,Leonard,Rutherford,Masculino,37,São Paulo,Alto,17.Nov.16,37670.59
100003222,Richard,Clarkson,Masculino,41,São Paulo,Médio,17.Nov.16,5040.5
100003223,Peter,May,Masculino,45,São Paulo,Alto,17.Nov.16,38098.76
100003224,Rachel,Welch,Feminino,35,São Paulo,Baixo,17.Nov.16,82688.19
100003225,Colin,Johnston,Masculino,31,São Paulo,Alto,17.Nov.16,9814.58
100003226,Dylan,Mitchell,Masculino,39,São Paulo,Alto,17.Nov.16,139434.09
100003227,Wendy,Hamilton,Feminino,43,São Paulo,Alto,17.Nov.16,27287.49
100003228,Stewart,Jackson,Masculino,27,São Paulo,Alto,17.Nov.16,41775.2
100003229,Natalie,Sutherland,Feminino,37,São Paulo,Alto,17.Nov.16,44335.18
100003230,Fiona,McDonald,Feminino,39,São Paulo,Médio,17.Nov.16,33581.76
100003231,Luke,Burgess,Masculino,42,São Paulo,Alto,17.Nov.16,30797.77
100003232,Anne,Parr,Feminino,29,São Paulo,Alto,17.Nov.16,71423.01
100003233,Robert,Mackenzie,Masculino,39,São Paulo,Alto,17.Nov.16,52566.58
100003234,Rachel,Ince,Feminino,43,São Paulo,Médio,17.Nov.16,23540.79
100003235,Blake,Simpson,Masculino,26,São Paulo,Alto,17.Nov.16,104366.63
100003236,Lily,Grant,Feminino,37,São Paulo,Baixo,17.Nov.16,339.23
100003237,Julian,Powell,Masculino,26,São Paulo,Alto,17.Nov.16,65283.32
200003238,Madeleine,James,Feminino,43,Rio de Janeiro,Baixo,17.Nov.16,38012.27
200003239,Joanne,Russell,Feminino,56,Rio de Janeiro,Alto,17.Nov.16,33748.33
200003240,Edward,Oliver,Masculino,57,Rio de Janeiro,Médio,17.Nov.16,18910.03
200003241,Dominic,Martin,Masculino,37,Rio de Janeiro,Médio,17.Nov.16,45686.41
200003242,Samantha,Walker,Feminino,39,Rio de Janeiro,Baixo,17.Nov.16,13061.49
200003243,Rachel,Black,Feminino,46,Rio de Janeiro,Médio,17.Nov.16,68527.61
200003244,Gordon,White,Masculino,56,Rio de Janeiro,Baixo,17.Nov.16,29861.37
200003245,Gavin,MacLeod,Masculino,44,Rio de Janeiro,Baixo,17.Nov.16,63735.05
300003246,Maria,Murray,Feminino,45,Belo Horizonte,Alto,17.Nov.16,20349.68
300003247,Anne,Nash,Feminino,28,Belo Horizonte,Alto,17.Nov.16,48124.64
300003248,Joseph,Newman,Masculino,30,Belo Horizonte,Médio,17.Nov.16,38093.36
100003249,Steven,Wright,Masculino,43,São Paulo,Alto,18.Nov.16,12324.12
100003250,Isaac,McDonald,Masculino,34,São Paulo,Médio,18.Nov.16,18412.38
100003251,Evan,Walker,Masculino,34,São Paulo,Alto,18.Nov.16,12238.08
100003252,Adam,Turner,Masculino,41,São Paulo,Alto,18.Nov.16,55038.36
100003253,Ryan,Lambert,Masculino,32,São Paulo,Alto,18.Nov.16,30865.97
100003254,David,Poole,Masculino,38,São Paulo,Alto,18.Nov.16,2638.71
300003255,Joan,Metcalfe,Feminino,34,Belo Horizonte,Baixo,18.Nov.16,19249.76
300003256,Heather,Gill,Feminino,40,Belo Horizonte,Alto,18.Nov.16,53697.1
100003257,John,Henderson,Masculino,27,São Paulo,Médio,19.Nov.16,9866.04
100003258,Jennifer,Graham,Feminino,42,São Paulo,Alto,19.Nov.16,25158.08
100003259,Emily,Henderson,Feminino,37,São Paulo,Alto,19.Nov.16,26052.24
200003260,Brandon,Terry,Masculino,51,Rio de Janeiro,Médio,19.Nov.16,12765.42
200003261,Natalie,Bower,Feminino,43,Rio de Janeiro,Baixo,19.Nov.16,8837.34
300003262,Sue,Lyman,Feminino,28,Belo Horizonte,Alto,19.Nov.16,68809.02
300003263,Vanessa,Parsons,Feminino,30,Belo Horizonte,Alto,19.Nov.16,13139.08
300003264,Jasmine,Ross,Feminino,39,Belo Horizonte,Baixo,19.Nov.16,68659.24
300003265,Joshua,Parsons,Masculino,29,Belo Horizonte,Alto,19.Nov.16,94523.22
100003266,Edward,Blake,Masculino,34,São Paulo,Baixo,20.Nov.16,67894.27
100003267,Liam,Burgess,Masculino,36,São Paulo,Alto,20.Nov.16,63323.61
100003268,Leah,Lambert,Feminino,36,São Paulo,Alto,20.Nov.16,84693.18
100003269,Simon,Henderson,Masculino,32,São Paulo,Alto,20.Nov.16,9068.75
100003270,Zoe,Vaughan,Feminino,37,São Paulo,Médio,20.Nov.16,11073.76
100003271,Christopher,Hunter,Masculino,32,São Paulo,Médio,20.Nov.16,76492.8
100003272,Frank,Rampling,Masculino,41,São Paulo,Baixo,20.Nov.16,32715.84
100003273,Angela,Berry,Feminino,39,São Paulo,Médio,20.Nov.16,10685.07
100003274,Colin,Peake,Masculino,27,São Paulo,Alto,20.Nov.16,30268.33
200003275,Sam,Anderson,Masculino,47,Rio de Janeiro,Baixo,20.Nov.16,7286.16
100003276,Gabrielle,Jones,Feminino,39,São Paulo,Alto,21.Nov.16,105339.9
100003277,William,Glover,Masculino,42,São Paulo,Alto,21.Nov.16,11632.9
100003278,Rachel,Lambert,Feminino,21,São Paulo,Alto,21.Nov.16,3038.3
100003279,Steven,North,Masculino,36,São Paulo,Baixo,21.Nov.16,94494.62
100003280,Megan,Ross,Feminino,35,São Paulo,Alto,21.Nov.16,20637.25
100003281,Nathan,Dickens,Masculino,27,São Paulo,Alto,21.Nov.16,53494.5
100003282,Edward,Ince,Masculino,43,São Paulo,Alto,21.Nov.16,2619.84
100003283,Bernadette,Jones,Feminino,38,São Paulo,Alto,21.Nov.16,89126.12
100003284,Victoria,Greene,Feminino,35,São Paulo,Alto,21.Nov.16,29531.43
100003285,Amelia,Paterson,Feminino,49,São Paulo,Baixo,21.Nov.16,90049.91
100003286,Matt,Short,Masculino,38,São Paulo,Alto,21.Nov.16,21417.1
100003287,Heather,Burgess,Feminino,32,São Paulo,Alto,21.Nov.16,74633.22
100003288,Leonard,Roberts,Masculino,37,São Paulo,Alto,21.Nov.16,77155.23
200003289,Ryan,Underwood,Masculino,50,Rio de Janeiro,Baixo,21.Nov.16,99255.19
200003290,Amelia,Clarkson,Feminino,43,Rio de Janeiro,Baixo,21.Nov.16,41538.28
200003291,Rachel,Grant,Feminino,42,Rio de Janeiro,Baixo,21.Nov.16,6916.13
200003292,Peter,Sanderson,Masculino,51,Rio de Janeiro,Médio,21.Nov.16,14724.29
200003293,Anthony,Morrison,Masculino,47,Rio de Janeiro,Médio,21.Nov.16,5875.97
200003294,Brandon,Lee,Masculino,55,Rio de Janeiro,Médio,21.Nov.16,71276.7
200003295,Jake,Ball,Masculino,51,Rio de Janeiro,Baixo,21.Nov.16,37322.47
200003296,Ryan,Ince,Masculino,26,Rio de Janeiro,Médio,21.Nov.16,39625.37
200003297,Jake,Randall,Masculino,54,Rio de Janeiro,Médio,21.Nov.16,7410.73
200003298,Sonia,Cameron,Feminino,53,Rio de Janeiro,Baixo,21.Nov.16,466.01
300003299,Liam,Simpson,Masculino,34,Belo Horizonte,Alto,21.Nov.16,32851.32
100003300,Frank,Hart,Masculino,38,São Paulo,Baixo,22.Nov.16,64508.93
100003301,Anthony,Hughes,Masculino,46,São Paulo,Alto,22.Nov.16,47908.76
100003302,Jessica,Quinn,Feminino,36,São Paulo,Alto,22.Nov.16,77553.79
100003303,Fiona,Churchill,Feminino,47,São Paulo,Médio,22.Nov.16,15690.97
100003304,Harry,Watson,Masculino,28,São Paulo,Baixo,22.Nov.16,82847.05
200003305,Melanie,Baker,Feminino,45,Rio de Janeiro,Baixo,22.Nov.16,6176.99
200003306,Sam,Roberts,Masculino,35,Rio de Janeiro,Baixo,22.Nov.16,33575.8
100003307,Jasmine,Howard,Feminino,53,São Paulo,Baixo,23.Nov.16,36319.75
100003308,Brian,Langdon,Masculino,31,São Paulo,Alto,23.Nov.16,20544.55
100003309,Felicity,Ball,Feminino,43,São Paulo,Alto,23.Nov.16,16111.39
100003310,Ruth,Baker,Feminino,28,São Paulo,Alto,23.Nov.16,59252.91
100003311,Robert,Anderson,Masculino,43,São Paulo,Alto,23.Nov.16,45425.57
100003312,Madeleine,Clarkson,Feminino,32,São Paulo,Alto,23.Nov.16,47291.75
100003313,Molly,Langdon,Feminino,30,São Paulo,Alto,23.Nov.16,27937.26
100003314,Alexander,Newman,Masculino,32,São Paulo,Baixo,23.Nov.16,677.88
100003315,Amanda,Poole,Feminino,29,São Paulo,Alto,23.Nov.16,39324.22
100003316,Katherine,Davidson,Feminino,30,São Paulo,Baixo,23.Nov.16,52474.35
100003317,Christian,Bailey,Masculino,41,São Paulo,Alto,23.Nov.16,64153.64
200003318,David,Mackenzie,Masculino,50,Rio de Janeiro,Baixo,23.Nov.16,57632.39
300003319,Gordon,Slater,Masculino,22,Belo Horizonte,Alto,23.Nov.16,25219.7
300003320,Keith,Jones,Masculino,27,Belo Horizonte,Alto,23.Nov.16,7897.23
400003321,Molly,Forsyth,Feminino,27,Vitória,Alto,23.Nov.16,31618.56
100003322,Dominic,Cornish,Masculino,47,São Paulo,Alto,24.Nov.16,12302.28
100003323,Diana,Mackay,Feminino,32,São Paulo,Baixo,24.Nov.16,62279.58
100003324,Claire,Buckland,Feminino,35,São Paulo,Baixo,24.Nov.16,28586.34
100003325,Joanne,Slater,Feminino,35,São Paulo,Médio,24.Nov.16,43833.84
100003326,Megan,Skinner,Feminino,35,São Paulo,Baixo,24.Nov.16,30158.68
100003327,Madeleine,Fraser,Feminino,36,São Paulo,Alto,24.Nov.16,28128.35
100003328,John,Poole,Masculino,50,São Paulo,Alto,24.Nov.16,17454.85
100003329,Jan,Alsop,Feminino,32,São Paulo,Alto,24.Nov.16,68573.19
100003330,Gabrielle,Berry,Feminino,40,São Paulo,Baixo,24.Nov.16,52970.78
100003331,Leonard,May,Masculino,44,São Paulo,Baixo,24.Nov.16,25768.74
100003332,Owen,Clark,Masculino,21,São Paulo,Alto,24.Nov.16,88147.69
100003333,Jason,Kerr,Masculino,37,São Paulo,Médio,24.Nov.16,125213.72
100003334,Thomas,Kerr,Masculino,39,São Paulo,Alto,24.Nov.16,55146.36
100003335,Anne,Wilkins,Feminino,30,São Paulo,Alto,24.Nov.16,43545.03
200003336,Kevin,Stewart,Masculino,53,Rio de Janeiro,Baixo,24.Nov.16,37425.23
200003337,Joanne,Churchill,Feminino,48,Rio de Janeiro,Baixo,24.Nov.16,35190.96
200003338,Colin,Nolan,Masculino,60,Rio de Janeiro,Médio,24.Nov.16,52742.54
200003339,Colin,Fisher,Masculino,55,Rio de Janeiro,Baixo,24.Nov.16,24030.97
200003340,Piers,Anderson,Masculino,59,Rio de Janeiro,Médio,24.Nov.16,64210.63
200003341,Blake,Morrison,Masculino,46,Rio de Janeiro,Médio,24.Nov.16,99396.23
300003342,Chloe,Reid,Feminino,28,Belo Horizonte,Alto,24.Nov.16,30366.24
300003343,Felicity,Turner,Feminino,35,Belo Horizonte,Alto,24.Nov.16,4012.37
300003344,Molly,Simpson,Feminino,35,Belo Horizonte,Alto,24.Nov.16,39380.29
100003345,Colin,Dyer,Masculino,38,São Paulo,Alto,25.Nov.16,30231.47
100003346,Katherine,McDonald,Feminino,37,São Paulo,Alto,25.Nov.16,51295.71
100003347,Jake,Gibson,Masculino,24,São Paulo,Alto,25.Nov.16,2111.51
100003348,Nathan,Roberts,Masculino,40,São Paulo,Alto,25.Nov.16,66914.25
100003349,Olivia,Coleman,Feminino,41,São Paulo,Médio,25.Nov.16,52991.99
100003350,Matt,Forsyth,Masculino,34,São Paulo,Médio,25.Nov.16,47988.11
200003351,Carolyn,Manning,Feminino,54,Rio de Janeiro,Alto,25.Nov.16,21953.02
200003352,Jack,Scott,Masculino,43,Rio de Janeiro,Médio,25.Nov.16,33234.66
200003353,Kevin,Quinn,Masculino,55,Rio de Janeiro,Médio,25.Nov.16,59957.08
200003354,Thomas,Langdon,Masculino,48,Rio de Janeiro,Médio,25.Nov.16,28118.54
300003355,Melanie,Metcalfe,Feminino,47,Belo Horizonte,Alto,25.Nov.16,3985.97
300003356,Jonathan,Parr,Masculino,42,Belo Horizonte,Alto,25.Nov.16,44017.46
300003357,Jonathan,Payne,Masculino,36,Belo Horizonte,Médio,25.Nov.16,89727.27
100003358,Melanie,Rees,Feminino,36,São Paulo,Alto,26.Nov.16,9356.5
100003359,Amanda,MacLeod,Feminino,22,São Paulo,Médio,26.Nov.16,87500.9
100003360,Boris,Cameron,Masculino,32,São Paulo,Alto,26.Nov.16,19806.11
100003361,Boris,May,Masculino,34,São Paulo,Alto,26.Nov.16,3716.8
100003362,Wanda,Mills,Feminino,45,São Paulo,Baixo,26.Nov.16,36293
100003363,Penelope,Henderson,Feminino,42,São Paulo,Alto,26.Nov.16,29129.11
100003364,Evan,Quinn,Masculino,35,São Paulo,Médio,26.Nov.16,37326.33
100003365,Rachel,Bailey,Feminino,29,São Paulo,Baixo,26.Nov.16,29654.53
200003366,Nathan,Pullman,Masculino,44,Rio de Janeiro,Baixo,26.Nov.16,28479.92
200003367,Eric,Welch,Masculino,47,Rio de Janeiro,Médio,26.Nov.16,21736.04
300003368,Owen,Ferguson,Masculino,28,Belo Horizonte,Médio,26.Nov.16,4820.98
300003369,Molly,Sharp,Feminino,41,Belo Horizonte,Alto,26.Nov.16,54697.16
400003370,Jessica,Lyman,Feminino,20,Vitória,Baixo,26.Nov.16,82598.94
100003371,Gabrielle,Wilkins,Feminino,39,São Paulo,Alto,27.Nov.16,44607.05
100003372,Jan,MacDonald,Feminino,42,São Paulo,Alto,27.Nov.16,85695.41
100003373,Ruth,White,Feminino,41,São Paulo,Alto,27.Nov.16,4477.36
100003374,Jack,Alsop,Masculino,42,São Paulo,Médio,27.Nov.16,59160.59
100003375,Michelle,Ball,Feminino,28,São Paulo,Alto,27.Nov.16,28802.1
100003376,Simon,Turner,Masculino,25,São Paulo,Baixo,27.Nov.16,75357.92
100003377,Jessica,Peake,Feminino,29,São Paulo,Baixo,27.Nov.16,11738.7
100003378,Cameron,Robertson,Masculino,31,São Paulo,Médio,27.Nov.16,16251.57
100003379,Zoe,Wright,Feminino,34,São Paulo,Alto,27.Nov.16,61576
100003380,Victor,Cameron,Masculino,20,São Paulo,Alto,27.Nov.16,11434.59
100003381,Julia,Churchill,Feminino,23,São Paulo,Baixo,27.Nov.16,5434.22
100003382,Lauren,Young,Feminino,41,São Paulo,Alto,27.Nov.16,42914.08
100003383,James,Clark,Masculino,47,São Paulo,Alto,27.Nov.16,6631.7
100003384,Simon,Black,Masculino,47,São Paulo,Baixo,27.Nov.16,23372.89
100003385,Dominic,Oliver,Masculino,32,São Paulo,Alto,27.Nov.16,25583.2
100003386,Sarah,Marshall,Feminino,54,São Paulo,Alto,27.Nov.16,21593.57
100003387,Christopher,Randall,Masculino,29,São Paulo,Alto,27.Nov.16,14187.24
100003388,Lily,Butler,Feminino,35,São Paulo,Alto,27.Nov.16,5603.29
100003389,Sonia,Hunter,Feminino,33,São Paulo,Médio,27.Nov.16,40186.04
100003390,Wendy,Mills,Feminino,35,São Paulo,Baixo,27.Nov.16,54691.63
100003391,Owen,Cornish,Masculino,42,São Paulo,Médio,27.Nov.16,71409.74
100003392,Steven,Taylor,Masculino,33,São Paulo,Alto,27.Nov.16,21424.46
100003393,Dylan,Parr,Masculino,38,São Paulo,Alto,27.Nov.16,13849.75
100003394,Dylan,Berry,Masculino,25,São Paulo,Médio,27.Nov.16,24366.36
100003395,Austin,Lyman,Masculino,33,São Paulo,Baixo,27.Nov.16,7716.87
100003396,Jacob,Dickens,Masculino,44,São Paulo,Alto,27.Nov.16,31063.54
100003397,Bella,Ellison,Feminino,30,São Paulo,Alto,27.Nov.16,279.01
100003398,Carl,Mills,Masculino,41,São Paulo,Alto,27.Nov.16,11104.86
200003399,Alison,Stewart,Feminino,44,Rio de Janeiro,Baixo,27.Nov.16,59401.58
200003400,Piers,Short,Masculino,52,Rio de Janeiro,Baixo,27.Nov.16,48602.47
200003401,Angela,Butler,Feminino,47,Rio de Janeiro,Baixo,27.Nov.16,97165.43
200003402,Peter,Dickens,Masculino,47,Rio de Janeiro,Médio,27.Nov.16,22946.04
200003403,Irene,Wilson,Feminino,61,Rio de Janeiro,Médio,27.Nov.16,1409.52
200003404,Michael,Terry,Masculino,49,Rio de Janeiro,Médio,27.Nov.16,10315.47
200003405,Sebastian,Paterson,Masculino,63,Rio de Janeiro,Médio,27.Nov.16,36409.2
200003406,Benjamin,Hill,Masculino,32,Rio de Janeiro,Médio,27.Nov.16,21454.76
200003407,Sam,Wilson,Masculino,61,Rio de Janeiro,Médio,27.Nov.16,20606.21
300003408,Dan,Underwood,Masculino,30,Belo Horizonte,Alto,27.Nov.16,7049.66
300003409,Dan,Vaughan,Masculino,18,Belo Horizonte,Médio,27.Nov.16,77682
300003410,Leonard,Hodges,Masculino,31,Belo Horizonte,Médio,27.Nov.16,14625.23
300003411,David,Terry,Masculino,46,Belo Horizonte,Baixo,27.Nov.16,38460.8
300003412,Karen,Marshall,Feminino,39,Belo Horizonte,Alto,27.Nov.16,48514.21
300003413,Christopher,Wright,Masculino,44,Belo Horizonte,Alto,27.Nov.16,26502.42
300003414,Sue,Wallace,Feminino,33,Belo Horizonte,Alto,27.Nov.16,71331.75
400003415,Amanda,Kerr,Feminino,19,Vitória,Baixo,27.Nov.16,2184.18
100003416,Heather,Quinn,Feminino,35,São Paulo,Alto,28.Nov.16,14505.16
100003417,Liam,Robertson,Masculino,42,São Paulo,Alto,28.Nov.16,43621.9
100003418,Yvonne,Edmunds,Feminino,37,São Paulo,Baixo,28.Nov.16,26478.35
100003419,Olivia,Duncan,Feminino,32,São Paulo,Alto,28.Nov.16,26094.22
100003420,Sally,Cornish,Feminino,50,São Paulo,Alto,28.Nov.16,26280.36
100003421,David,Clarkson,Masculino,25,São Paulo,Baixo,28.Nov.16,81820.9
100003422,Gabrielle,Turner,Feminino,25,São Paulo,Alto,28.Nov.16,44240.78
100003423,Leonard,Allan,Masculino,32,São Paulo,Alto,28.Nov.16,52696.94
200003424,Abigail,Blake,Feminino,50,Rio de Janeiro,Alto,28.Nov.16,39460.72
200003425,Rachel,Allan,Feminino,33,Rio de Janeiro,Alto,28.Nov.16,422.94
200003426,Alan,Harris,Masculino,53,Rio de Janeiro,Baixo,28.Nov.16,53354.74
200003427,Anthony,Mills,Masculino,51,Rio de Janeiro,Baixo,28.Nov.16,32712.76
200003428,Dan,Morgan,Masculino,61,Rio de Janeiro,Médio,28.Nov.16,42862.41
300003429,Alison,Young,Feminino,28,Belo Horizonte,Alto,28.Nov.16,3856.26
300003430,Caroline,Dyer,Feminino,29,Belo Horizonte,Médio,28.Nov.16,23049.76
300003431,Diane,Springer,Feminino,24,Belo Horizonte,Médio,28.Nov.16,18858.69
300003432,Jennifer,Randall,Feminino,40,Belo Horizonte,Alto,28.Nov.16,42073.13
300003433,Sue,Randall,Feminino,35,Belo Horizonte,Alto,28.Nov.16,92788.65
100003434,Sue,Gill,Feminino,33,São Paulo,Alto,29.Nov.16,12357.62
100003435,Phil,Berry,Masculino,31,São Paulo,Alto,29.Nov.16,17452.2
100003436,Julia,Underwood,Feminino,36,São Paulo,Baixo,29.Nov.16,31377.37
100003437,Una,Ogden,Feminino,24,São Paulo,Baixo,29.Nov.16,54218.79
100003438,Angela,Johnston,Feminino,32,São Paulo,Alto,29.Nov.16,72066.5
200003439,Phil,Mathis,Masculino,54,Rio de Janeiro,Baixo,29.Nov.16,71935.8
200003440,Owen,Fisher,Masculino,61,Rio de Janeiro,Médio,29.Nov.16,23509.64
200003441,William,Harris,Masculino,42,Rio de Janeiro,Médio,29.Nov.16,29640.92
300003442,Stewart,Marshall,Masculino,34,Belo Horizonte,Baixo,29.Nov.16,43520.9
400003443,Abigail,MacLeod,Feminino,21,Vitória,Médio,29.Nov.16,51615.61
100003444,Colin,Cornish,Masculino,25,São Paulo,Alto,30.Nov.16,77624.38
100003445,Kimberly,Dickens,Feminino,36,São Paulo,Alto,30.Nov.16,50507.35
100003446,Faith,Glover,Feminino,18,São Paulo,Alto,30.Nov.16,93603.84
100003447,Yvonne,Morrison,Feminino,34,São Paulo,Alto,30.Nov.16,5871.86
100003448,Lucas,Abraham,Masculino,31,São Paulo,Alto,30.Nov.16,5178.59
100003449,Andrea,Welch,Feminino,39,São Paulo,Alto,30.Nov.16,40554.67
100003450,Carl,Fraser,Masculino,35,São Paulo,Alto,30.Nov.16,181680.99
100003451,Benjamin,MacDonald,Masculino,36,São Paulo,Alto,30.Nov.16,30265.69
100003452,Edward,Allan,Masculino,40,São Paulo,Médio,30.Nov.16,30954.9
100003453,Chloe,Davies,Feminino,36,São Paulo,Baixo,30.Nov.16,70684.35
100003454,Felicity,James,Feminino,32,São Paulo,Alto,30.Nov.16,98044.81
100003455,Julia,Mills,Feminino,39,São Paulo,Alto,30.Nov.16,112000.36
100003456,Owen,Edmunds,Masculino,38,São Paulo,Médio,30.Nov.16,20076.79
100003457,Anna,Mathis,Feminino,24,São Paulo,Alto,30.Nov.16,97846.35
100003458,Claire,Bond,Feminino,45,São Paulo,Alto,30.Nov.16,41909.74
200003459,Diana,Nash,Feminino,55,Rio de Janeiro,Alto,30.Nov.16,67876.94
200003460,Leonard,Cameron,Masculino,51,Rio de Janeiro,Baixo,30.Nov.16,4573.26
200003461,Claire,Edmunds,Feminino,56,Rio de Janeiro,Baixo,30.Nov.16,4111.03
200003462,Gavin,Welch,Masculino,44,Rio de Janeiro,Alto,30.Nov.16,38971.83
200003463,Luke,Black,Masculino,49,Rio de Janeiro,Baixo,30.Nov.16,71307.31
200003464,Megan,Peters,Feminino,58,Rio de Janeiro,Baixo,30.Nov.16,77504.67
300003465,Wanda,Tucker,Feminino,42,Belo Horizonte,Alto,30.Nov.16,17189.69
300003466,Zoe,Randall,Feminino,44,Belo Horizonte,Baixo,30.Nov.16,44752.01
300003467,Fiona,Powell,Feminino,31,Belo Horizonte,Alto,30.Nov.16,6052.52
300003468,Stewart,Johnston,Masculino,41,Belo Horizonte,Médio,30.Nov.16,77.46
300003469,Rebecca,Vaughan,Feminino,37,Belo Horizonte,Alto,30.Nov.16,24898.45
300003470,Anna,Reid,Feminino,41,Belo Horizonte,Alto,30.Nov.16,11632.48
300003471,Wendy,Martin,Feminino,20,Belo Horizonte,Alto,30.Nov.16,68569.21
400003472,Dorothy,Bell,Feminino,34,Vitória,Médio,30.Nov.16,15263.47
100003473,Joanne,Henderson,Feminino,42,São Paulo,Alto,01.Dec.16,45276.8
100003474,William,Russell,Masculino,45,São Paulo,Alto,01.Dec.16,40200.6
100003475,Fiona,Ferguson,Feminino,33,São Paulo,Alto,01.Dec.16,12547.19
200003476,Deirdre,Morgan,Feminino,42,Rio de Janeiro,Baixo,01.Dec.16,9013.24
200003477,Julia,Roberts,Feminino,46,Rio de Janeiro,Baixo,01.Dec.16,27886.21
200003478,Leonard,Ince,Masculino,43,Rio de Janeiro,Médio,01.Dec.16,53739.25
300003479,Ella,Henderson,Feminino,24,Belo Horizonte,Alto,01.Dec.16,17649.52
300003480,Piers,Wright,Masculino,44,Belo Horizonte,Alto,01.Dec.16,103404.37
100003481,Penelope,Ellison,Feminino,28,São Paulo,Alto,02.Dec.16,104030.29
100003482,Nicola,Tucker,Feminino,34,São Paulo,Alto,02.Dec.16,60071.77
100003483,Molly,Campbell,Feminino,42,São Paulo,Alto,02.Dec.16,24501
100003484,Amanda,Parsons,Feminino,33,São Paulo,Alto,02.Dec.16,20517.2
100003485,Edward,Lawrence,Masculino,21,São Paulo,Alto,02.Dec.16,35057.97
100003486,Una,McLean,Feminino,40,São Paulo,Alto,02.Dec.16,48099.01
100003487,Rose,Parsons,Feminino,44,São Paulo,Baixo,02.Dec.16,11121.96
100003488,Molly,MacLeod,Feminino,44,São Paulo,Baixo,02.Dec.16,71313.5
100003489,Stewart,Hughes,Masculino,33,São Paulo,Alto,02.Dec.16,7593.12
100003490,Thomas,Rutherford,Masculino,29,São Paulo,Médio,02.Dec.16,41898.47
100003491,Michael,Bell,Masculino,37,São Paulo,Médio,02.Dec.16,23034.44
200003492,Isaac,Springer,Masculino,57,Rio de Janeiro,Baixo,02.Dec.16,87348.99
200003493,Jane,Quinn,Feminino,53,Rio de Janeiro,Alto,02.Dec.16,8313.3
200003494,Jason,Hemmings,Masculino,48,Rio de Janeiro,Médio,02.Dec.16,5703.79
200003495,Jake,Abraham,Masculino,54,Rio de Janeiro,Baixo,02.Dec.16,34664
200003496,Owen,Rampling,Masculino,43,Rio de Janeiro,Médio,02.Dec.16,30216.11
300003497,Rebecca,Howard,Feminino,30,Belo Horizonte,Médio,02.Dec.16,96.26
100003498,Nicola,King,Feminino,36,São Paulo,Alto,03.Dec.16,625.07
100003499,Diane,Rutherford,Feminino,34,São Paulo,Baixo,03.Dec.16,39040.73
100003500,Peter,Mackay,Masculino,29,São Paulo,Alto,03.Dec.16,135545.59
100003501,Alan,Wright,Masculino,34,São Paulo,Baixo,03.Dec.16,133630.5
100003502,Faith,Carr,Feminino,49,São Paulo,Alto,03.Dec.16,72613.54
100003503,Abigail,Abraham,Feminino,48,São Paulo,Alto,03.Dec.16,35410.35
100003504,Carolyn,Nolan,Feminino,29,São Paulo,Alto,03.Dec.16,53584.67
100003505,Brandon,Butler,Masculino,31,São Paulo,Alto,03.Dec.16,919.95
100003506,Jennifer,Turner,Feminino,41,São Paulo,Alto,03.Dec.16,121591.95
100003507,Dominic,Scott,Masculino,29,São Paulo,Alto,03.Dec.16,50618.79
100003508,Penelope,Harris,Feminino,42,São Paulo,Médio,03.Dec.16,34017.93
100003509,Kylie,Payne,Feminino,40,São Paulo,Alto,03.Dec.16,18739.17
100003510,Peter,King,Masculino,18,São Paulo,Baixo,03.Dec.16,18231.91
100003511,Yvonne,Grant,Feminino,40,São Paulo,Alto,03.Dec.16,47276.63
100003512,Joseph,Young,Masculino,33,São Paulo,Médio,03.Dec.16,48962.02
100003513,Bernadette,Black,Feminino,32,São Paulo,Alto,03.Dec.16,32135.05
100003514,Nathan,Dowd,Masculino,31,São Paulo,Baixo,03.Dec.16,51754.08
100003515,Victor,Allan,Masculino,25,São Paulo,Médio,03.Dec.16,2046.02
100003516,Boris,Powell,Masculino,34,São Paulo,Alto,03.Dec.16,43370.71
100003517,William,Sutherland,Masculino,33,São Paulo,Alto,03.Dec.16,9165.84
100003518,Audrey,Morgan,Feminino,28,São Paulo,Alto,03.Dec.16,36852.63
100003519,Victoria,May,Feminino,25,São Paulo,Alto,03.Dec.16,56604.06
100003520,Irene,Burgess,Feminino,28,São Paulo,Médio,03.Dec.16,31878.71
200003521,Isaac,Langdon,Masculino,51,Rio de Janeiro,Médio,03.Dec.16,8142.18
200003522,John,Rees,Masculino,52,Rio de Janeiro,Alto,03.Dec.16,105810.79
200003523,Keith,Poole,Masculino,47,Rio de Janeiro,Médio,03.Dec.16,5520.69
200003524,Dominic,Taylor,Masculino,42,Rio de Janeiro,Baixo,03.Dec.16,35698.04
